danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.656,0.97,7,-1.08,1,0.206,0.00253,0.0,0.348,0.555,94.981,audio_features,4vaXwFEcHq4yBTMmRBdK35,spotify:track:4vaXwFEcHq4yBTMmRBdK35,https://api.spotify.com/v1/tracks/4vaXwFEcHq4yBTMmRBdK35,https://api.spotify.com/v1/audio-analysis/4vaXwFEcHq4yBTMmRBdK35,96000,4
0.535,0.961,7,-1.915,1,0.2,0.163,0.00129,0.191,0.355,100.048,audio_features,2Ja6dTeqsDx8YFAR1ojmpx,spotify:track:2Ja6dTeqsDx8YFAR1ojmpx,https://api.spotify.com/v1/tracks/2Ja6dTeqsDx8YFAR1ojmpx,https://api.spotify.com/v1/audio-analysis/2Ja6dTeqsDx8YFAR1ojmpx,164400,4
0.651,0.981,6,-0.855,0,0.115,0.191,0.0,0.496,0.151,104.957,audio_features,4GbecipoI4oyDE148vjkde,spotify:track:4GbecipoI4oyDE148vjkde,https://api.spotify.com/v1/tracks/4GbecipoI4oyDE148vjkde,https://api.spotify.com/v1/audio-analysis/4GbecipoI4oyDE148vjkde,206286,4
0.643,0.987,9,-1.348,0,0.0675,0.109,1.74e-05,0.183,0.273,97.484,audio_features,6YLTwVpwO2OwuKPq5MC5oe,spotify:track:6YLTwVpwO2OwuKPq5MC5oe,https://api.spotify.com/v1/tracks/6YLTwVpwO2OwuKPq5MC5oe,https://api.spotify.com/v1/audio-analysis/6YLTwVpwO2OwuKPq5MC5oe,185231,4
0.634,0.995,10,1.884,0,0.107,0.0579,0.0943,0.201,0.262,99.976,audio_features,0ojP7HmCeflp0I0ZUmT8JI,spotify:track:0ojP7HmCeflp0I0ZUmT8JI,https://api.spotify.com/v1/tracks/0ojP7HmCeflp0I0ZUmT8JI,https://api.spotify.com/v1/audio-analysis/0ojP7HmCeflp0I0ZUmT8JI,171000,4
0.749,0.84,6,-3.926,1,0.337,0.0609,0.0771,0.0783,0.118,102.829,audio_features,1awFS7E8LutYumdpdYGq7M,spotify:track:1awFS7E8LutYumdpdYGq7M,https://api.spotify.com/v1/tracks/1awFS7E8LutYumdpdYGq7M,https://api.spotify.com/v1/audio-analysis/1awFS7E8LutYumdpdYGq7M,168101,4
0.467,0.998,1,-2.813,1,0.423,0.00549,0.514,0.394,0.042,160.023,audio_features,1oe3wAz4XvMtn6nFoldM1w,spotify:track:1oe3wAz4XvMtn6nFoldM1w,https://api.spotify.com/v1/tracks/1oe3wAz4XvMtn6nFoldM1w,https://api.spotify.com/v1/audio-analysis/1oe3wAz4XvMtn6nFoldM1w,195000,4
0.415,0.991,11,-0.984,0,0.412,0.164,0.0,0.365,0.0689,95.1,audio_features,28xaU1zdGofWCsxKwvIZ2o,spotify:track:28xaU1zdGofWCsxKwvIZ2o,https://api.spotify.com/v1/tracks/28xaU1zdGofWCsxKwvIZ2o,https://api.spotify.com/v1/audio-analysis/28xaU1zdGofWCsxKwvIZ2o,279158,4
0.686,0.926,1,-1.755,1,0.282,0.0952,1.87e-05,0.143,0.377,100.024,audio_features,2YV9sAhCtOC0ybKcFjHErO,spotify:track:2YV9sAhCtOC0ybKcFjHErO,https://api.spotify.com/v1/tracks/2YV9sAhCtOC0ybKcFjHErO,https://api.spotify.com/v1/audio-analysis/2YV9sAhCtOC0ybKcFjHErO,183667,4
0.641,0.98,4,-0.82,0,0.286,0.00246,0.000579,0.313,0.182,99.977,audio_features,6ckT6ox1soFZMQluYlF6uG,spotify:track:6ckT6ox1soFZMQluYlF6uG,https://api.spotify.com/v1/tracks/6ckT6ox1soFZMQluYlF6uG,https://api.spotify.com/v1/audio-analysis/6ckT6ox1soFZMQluYlF6uG,171428,4
0.417,0.967,0,-1.214,1,0.462,0.0117,3.42e-06,0.148,0.101,180.015,audio_features,4jnzaXsBg7Y938Q7Po9LFd,spotify:track:4jnzaXsBg7Y938Q7Po9LFd,https://api.spotify.com/v1/tracks/4jnzaXsBg7Y938Q7Po9LFd,https://api.spotify.com/v1/audio-analysis/4jnzaXsBg7Y938Q7Po9LFd,205001,4
0.509,0.946,5,-1.521,0,0.0674,0.0129,3.54e-05,0.406,0.0971,93.962,audio_features,1zdCuA3OezPXkK2raYt0BY,spotify:track:1zdCuA3OezPXkK2raYt0BY,https://api.spotify.com/v1/tracks/1zdCuA3OezPXkK2raYt0BY,https://api.spotify.com/v1/audio-analysis/1zdCuA3OezPXkK2raYt0BY,205665,4
